id,date,hour,from,from_id,text_clean,reply_to_message_id,forwarded_from,edited,sticker_emoji,media_type,reactions
21338,2025-07-18 13:34:20,13,osy (simut),user5384267911,Iyh nnti ajh kl mut,21326.0,,2025-07-18T13:34:30,,,
21339,2025-07-18 13:34:36,13,osy (simut),user5384267911,Xiaomimi,21328.0,,,,,
21378,2025-07-18 13:52:30,13,osy (simut),user5384267911,Bkn malas,,,,,,
21379,2025-07-18 13:52:35,13,osy (simut),user5384267911,Lbh ke betmut ajh,,,,,,
21428,2025-07-19 06:57:22,6,osy (simut),user5384267911,Wow,,,,,,
21429,2025-07-19 06:57:26,6,osy (simut),user5384267911,Apkh udh beres?,,,,,,
21450,2025-07-19 08:29:04,8,osy (simut),user5384267911,Alhamdulillah yhh,,,,,,
21523,2025-07-19 12:31:50,12,osy (simut),user5384267911,EH AK LUPA BLS BPK,21476.0,,,,,
21527,2025-07-19 12:32:18,12,osy (simut),user5384267911,Berasa ngomong sendiri 😞,21522.0,,,,,
21528,2025-07-19 12:32:22,12,osy (simut),user5384267911,Bnrrr,21526.0,,,,,
21544,2025-07-19 12:36:02,12,osy (simut),user5384267911,Gmn rasanya bermonolog di prodi km gin,,,,,,
21565,2025-07-19 12:54:46,12,osy (simut),user5384267911,WKWKW,21553.0,,,,,
21566,2025-07-19 12:54:49,12,osy (simut),user5384267911,Alhamdulillah ada respon,,,,,,
21567,2025-07-19 12:54:52,12,osy (simut),user5384267911,Alhamdulillah yh,21554.0,,,,,
23239,2025-08-15 05:34:01,5,osy (simut),user5384267911,Hy,,,,,,
23240,2025-08-15 05:34:13,5,osy (simut),user5384267911,Ak blm membalas chat di grup,,,,,,
23241,2025-08-15 05:34:23,5,osy (simut),user5384267911,Blm ada energi utk anu,,,,,,
23242,2025-08-15 05:34:34,5,osy (simut),user5384267911,Sekarang ak udh enakann,,,,,,
23243,2025-08-15 05:34:49,5,osy (simut),user5384267911,Fariz ttp tdk mau dibayar,,,,,,
23244,2025-08-15 05:35:04,5,osy (simut),user5384267911,Ak tdk enak apalagi sgt jauh kecamatannya,,,,,,
23251,2025-08-15 05:54:20,5,osy (simut),user5384267911,"Iyh, tkt dikira menyemprot nnti",23245.0,,,,,
23252,2025-08-15 05:54:27,5,osy (simut),user5384267911,Pdhl ak kn vacuum cleaner,,,,,,
23253,2025-08-15 05:54:49,5,osy (simut),user5384267911,Iyh bnr,23248.0,,,,,
23254,2025-08-15 05:54:56,5,osy (simut),user5384267911,Tp menimbulkan anu,,,,,,
23255,2025-08-15 05:55:15,5,osy (simut),user5384267911,OH BNR JG,23250.0,,,,,
23260,2025-08-15 06:01:57,6,osy (simut),user5384267911,Bnr,23256.0,,,,,
23262,2025-08-15 06:02:03,6,osy (simut),user5384267911,Menyedot cinta smw org,,,,,,
23263,2025-08-15 06:02:12,6,osy (simut),user5384267911,Bnr tp anu anu,23258.0,,,,,
23265,2025-08-15 06:02:23,6,osy (simut),user5384267911,Iya jg,23264.0,,,,,
23266,2025-08-15 06:02:31,6,osy (simut),user5384267911,Too much gk ak bliin basreng sekilo,,,,,,
23268,2025-08-15 06:02:43,6,osy (simut),user5384267911,Biar beraten,,,,,,
23276,2025-08-15 06:14:55,6,osy (simut),user5384267911,HEHEHE,23270.0,,,,,
23277,2025-08-15 06:15:02,6,osy (simut),user5384267911,Bnr atau makaroni,23271.0,,,,,
23278,2025-08-15 06:15:06,6,osy (simut),user5384267911,Hehe,23272.0,,,,,
23279,2025-08-15 06:15:14,6,osy (simut),user5384267911,Sembako aj yh,23273.0,,,,,
23284,2025-08-15 15:58:11,15,osy (simut),user5384267911,WKWKW,23281.0,,,,,
23285,2025-08-15 15:58:16,15,osy (simut),user5384267911,Baso sekilo,,,,,,
23292,2025-08-15 19:53:20,19,osy (simut),user5384267911,Bleh,23288.0,,,,,
23293,2025-08-15 19:53:27,19,osy (simut),user5384267911,YAKAN GEMAS,23289.0,,,,,
23294,2025-08-15 19:53:32,19,osy (simut),user5384267911,Di ak ajhh,23291.0,,,,,
23295,2025-08-15 19:53:35,19,osy (simut),user5384267911,Atau di si mamih,,,,,,
23296,2025-08-15 19:53:44,19,osy (simut),user5384267911,Kalau blio blm diangkut ke jkt,,,,,,
23302,2025-08-16 08:27:09,8,osy (simut),user5384267911,Pengen balik,,,,,,
23305,2025-08-16 16:54:54,16,osy (simut),user5384267911,Siniii,,,,,,
23306,2025-08-16 16:54:59,16,osy (simut),user5384267911,Hayu Ginn,,,,,,
23308,2025-08-16 19:19:58,19,osy (simut),user5384267911,Trekk,,,,,,
23312,2025-08-17 05:49:56,5,osy (simut),user5384267911,Bleh jalan,,,,,,
23313,2025-08-17 05:49:58,5,osy (simut),user5384267911,Ak balik Kamis,,,,,,
23314,2025-08-17 05:50:00,5,osy (simut),user5384267911,Lama,,,,,,
23316,2025-08-17 05:50:27,5,osy (simut),user5384267911,Udh kgn ayam geprek bandung,,,,,,
23317,2025-08-17 05:50:29,5,osy (simut),user5384267911,Dan cireng,,,,,,
23318,2025-08-17 05:50:31,5,osy (simut),user5384267911,Dan mochi,,,,,,
23319,2025-08-17 05:50:36,5,osy (simut),user5384267911,My lov 💔💔💔,,,,,,
23323,2025-08-17 06:09:13,6,osy (simut),user5384267911,Gk ad 💔,23320.0,,,,,
23324,2025-08-17 06:09:17,6,osy (simut),user5384267911,Ak di gunung bgt,,,,,,
23325,2025-08-17 06:09:19,6,osy (simut),user5384267911,Pamalayan,,,,,,
23326,2025-08-17 06:09:31,6,osy (simut),user5384267911,Bknnya Sukabumi yh,23321.0,,,,,
23327,2025-08-17 06:09:35,6,osy (simut),user5384267911,Yg lampion ituh,,,,,,
23328,2025-08-17 06:09:39,6,osy (simut),user5384267911,Gas gin,23322.0,,,,,
23329,2025-08-17 06:09:49,6,osy (simut),user5384267911,Kamisnya kita pulang bareng,,,,,,
23330,2025-08-17 06:10:19,6,osy (simut),user5384267911,Km sdh libur kahh,,,,,,
23331,2025-08-17 06:10:24,6,osy (simut),user5384267911,Gmn nilainya amann?,,,,,,
23342,2025-08-17 06:43:09,6,osy (simut),user5384267911,Iyh ini rosblok rl,23332.0,,,,,
23343,2025-08-17 06:43:15,6,osy (simut),user5384267911,Nyeri kaki ak,,,,,,
23344,2025-08-17 06:43:26,6,osy (simut),user5384267911,Yang mnahhh,23333.0,,,,,
23345,2025-08-17 06:43:31,6,osy (simut),user5384267911,Apkh cikuray,,,,,,
23346,2025-08-17 06:43:34,6,osy (simut),user5384267911,Iyh,23335.0,,,,,
23347,2025-08-17 06:43:36,6,osy (simut),user5384267911,🤔🤔🤔,,,,,,
23348,2025-08-17 06:43:41,6,osy (simut),user5384267911,Di Garut mah dodol,,,,,,
23349,2025-08-17 06:43:47,6,osy (simut),user5384267911,Sm mbek,,,,,,
23350,2025-08-17 06:43:54,6,osy (simut),user5384267911,Gas,23336.0,,,,,
23351,2025-08-17 06:43:57,6,osy (simut),user5384267911,Owww,23337.0,,,,,
23352,2025-08-17 06:44:03,6,osy (simut),user5384267911,Bs tuh kt main,,,,,,
23353,2025-08-17 06:44:12,6,osy (simut),user5384267911,Ak free dari Kamis sampe tanggal 22 September,,,,,,
23354,2025-08-17 06:44:22,6,osy (simut),user5384267911,AAMIINN,23339.0,,,,,
23355,2025-08-17 06:44:30,6,osy (simut),user5384267911,"Gpph, permulaan itu",23341.0,,,,,
23356,2025-08-17 06:44:41,6,osy (simut),user5384267911,Biar smngt meningkatkan tdk ovt utk mempertahankan,,,,,,
23367,2025-08-17 06:49:40,6,osy (simut),user5384267911,Woik jgn ok,23357.0,,,,,
23368,2025-08-17 06:49:48,6,osy (simut),user5384267911,Iyh Cikuray,23360.0,,,,,
23369,2025-08-17 06:49:54,6,osy (simut),user5384267911,Ak tepat di bawahnya,,,,,,
23370,2025-08-17 06:50:04,6,osy (simut),user5384267911,Suhunya gk prnh lebih dari 16°,,,,,,
23371,2025-08-17 06:50:16,6,osy (simut),user5384267911,"Alias pas Bandung katirisan kemarin, di ak 13°",,,,,,
23372,2025-08-17 06:50:21,6,osy (simut),user5384267911,😇😇😇,,,,,,
23373,2025-08-17 06:50:31,6,osy (simut),user5384267911,Bleh nnti ak masukin koper,23362.0,,,,,
23374,2025-08-17 06:50:35,6,osy (simut),user5384267911,Pelis,23363.0,,,,,
23375,2025-08-17 06:50:40,6,osy (simut),user5384267911,KERJAAN APHH,23365.0,,,,,
23376,2025-08-17 06:50:54,6,osy (simut),user5384267911,Mangtap smngt okk,23366.0,,2025-08-17T09:40:38,,,"[{'type': 'emoji', 'count': 1, 'emoji': '❤', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2025-08-17T09:40:38'}]}]"
23385,2025-08-17 14:24:50,14,osy (simut),user5384267911,Ak sakit twinnie,,,,,,
23386,2025-08-17 14:24:55,14,osy (simut),user5384267911,Bnr,23378.0,,,,,
23387,2025-08-17 14:24:59,14,osy (simut),user5384267911,WKWKWK,23379.0,,,,,
23388,2025-08-17 14:25:01,14,osy (simut),user5384267911,Ak gak bisa,,,,,,
23389,2025-08-17 14:25:07,14,osy (simut),user5384267911,😞😞😞,23380.0,,,,,
23390,2025-08-17 14:25:11,14,osy (simut),user5384267911,AHAHAHAHA,23382.0,,,,,
23391,2025-08-17 14:25:22,14,osy (simut),user5384267911,Day 1 di gunung langsung berak,,,,,,
23392,2025-08-17 14:25:26,14,osy (simut),user5384267911,Km,23383.0,,,,,
23393,2025-08-17 14:25:30,14,osy (simut),user5384267911,Iiii,23384.0,,,,,
23394,2025-08-17 14:25:32,14,osy (simut),user5384267911,Maw ikut,,,,,,
23409,2025-08-17 16:46:15,16,osy (simut),user5384267911,😞😞😞,23395.0,,,,,
23410,2025-08-17 16:46:20,16,osy (simut),user5384267911,Tdk tahan banting,,,,,,
23411,2025-08-17 16:46:27,16,osy (simut),user5384267911,Daah,23396.0,,,,,
23412,2025-08-17 16:46:47,16,osy (simut),user5384267911,Kirain berak di gunung,23400.0,,,,,
23413,2025-08-17 16:46:53,16,osy (simut),user5384267911,AHAHAHAHHAAH,23401.0,,,,,
23414,2025-08-17 16:46:56,16,osy (simut),user5384267911,Shaun,,,,,,
23415,2025-08-17 16:47:49,16,osy (simut),user5384267911,Yeayy,23403.0,,,,,
23416,2025-08-17 16:47:55,16,osy (simut),user5384267911,Hehh 😞,23405.0,,,,,
23417,2025-08-17 16:48:00,16,osy (simut),user5384267911,WLWKWKW,23408.0,,,,,
23418,2025-08-17 16:48:15,16,osy (simut),user5384267911,Kl kemasukin ke laporan gmnah,,,,,,
23427,2025-08-17 18:39:16,18,osy (simut),user5384267911,Iya jg,23420.0,,,,,
23428,2025-08-17 18:39:22,18,osy (simut),user5384267911,Ak di posko cm berdua,,,,,,
23429,2025-08-17 18:39:27,18,osy (simut),user5384267911,Yang lain evaluasi di bawah,,,,,,
23430,2025-08-17 18:39:36,18,osy (simut),user5384267911,Krn ak dan temenku sakit,,,,,,
23431,2025-08-17 18:39:40,18,osy (simut),user5384267911,Tp temenku bobo,,,,,,
23432,2025-08-17 18:39:47,18,osy (simut),user5384267911,"Aku tdk bs bobo, tkt ada yang maling",,,,,,
23433,2025-08-17 18:39:58,18,osy (simut),user5384267911,Soalna kemarin ada yang kemalingan motor di depan posko aku,,,,,,
23434,2025-08-17 18:40:10,18,osy (simut),user5384267911,Takut ada apa apa kl ak bobo jg,,,,,,
23435,2025-08-17 18:40:24,18,osy (simut),user5384267911,Better tp panasnya teh muncul ilang gttt,23422.0,,,,,
23436,2025-08-17 18:40:28,18,osy (simut),user5384267911,Bgs ituh,23424.0,,,,,
23437,2025-08-17 18:40:33,18,osy (simut),user5384267911,AHAHAHAHA,23425.0,,,,,
23438,2025-08-17 18:40:40,18,osy (simut),user5384267911,Psti kuat gk sie bacanya,23426.0,,,,,
23459,2025-08-18 11:26:01,11,osy (simut),user5384267911,Bnr,23439.0,,,,,
23460,2025-08-18 11:26:10,11,osy (simut),user5384267911,Bner,23440.0,,,,,
23461,2025-08-18 11:26:19,11,osy (simut),user5384267911,Baliknya setengah sepuluh anjay,23442.0,,,,,
23462,2025-08-18 11:26:22,11,osy (simut),user5384267911,Ak ketiduran,,,,,,
23463,2025-08-18 11:26:27,11,osy (simut),user5384267911,Trs ktnya ad yg kesurupan jg,,,,,,
23464,2025-08-18 11:26:32,11,osy (simut),user5384267911,Tdkkk,23444.0,,,,,
23465,2025-08-18 11:26:33,11,osy (simut),user5384267911,Lamaaa,,,,,,
23466,2025-08-18 11:26:35,11,osy (simut),user5384267911,😞😞😞,,,,,,
23467,2025-08-18 11:26:48,11,osy (simut),user5384267911,AHAHAHAHA,23446.0,,,,,
23468,2025-08-18 11:26:53,11,osy (simut),user5384267911,Iyhh Alhamdulillah,23448.0,,2025-08-18T14:42:31,,,"[{'type': 'emoji', 'count': 1, 'emoji': '❤', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2025-08-18T14:42:31'}]}]"
23474,2025-08-19 06:05:48,6,osy (simut),user5384267911,Ak jg heran,23472.0,,,,,
23475,2025-08-19 06:05:53,6,osy (simut),user5384267911,Tp jd tkt jujur,,,,,,
23476,2025-08-19 06:05:57,6,osy (simut),user5384267911,Terasa,23473.0,,,,,
23477,2025-08-19 06:06:01,6,osy (simut),user5384267911,Msh 2 hri lg,,,,,,
23484,2025-08-19 07:01:53,7,osy (simut),user5384267911,Lamaaaa,,,,,,
23485,2025-08-19 07:01:56,7,osy (simut),user5384267911,😞😞😞,,,,,,
23486,2025-08-19 07:02:16,7,osy (simut),user5384267911,Iya aplgi yang katanya 'bisa' tuh kemarin di sini seharian,23478.0,,,,,
23487,2025-08-19 07:02:24,7,osy (simut),user5384267911,Ngomongin apa aja yang gak boleh dilakuin,,,,,,
23488,2025-08-19 07:03:32,7,osy (simut),user5384267911,"Kayak gak boleh di luar kalau udah mulai Maghrib, jangan ke mana mana lagi, terus kalau udah Ashar sampai seterusnya gak boleh mandi, gak boleh cuci pembalut malem malem, terus gak boleh pake alat alat yang ada di sini",,,,,,
23489,2025-08-19 07:04:01,7,osy (simut),user5384267911,Dan aku udah mandi pas sebelum adzan Maghrib (pas adzan aku di kamar mandi) terus aku minjem sendok di sini jugaa :(,,,,,,
23490,2025-08-19 07:04:16,7,osy (simut),user5384267911,"Tapi aku lakuin itu sebelum tau, sendoknya juga udah aku cuci. Fyi ini rumahnya katanya udah kosong lama. Pak camatnya aja jarang ke desa yang ini anjer kenapa aku malah ditempatin di sini",,,2025-08-19T07:07:18,,,
23491,2025-08-19 07:04:24,7,osy (simut),user5384267911,Ini dikasih air doa gitu seposko buat mandi,,,,,,
23492,2025-08-19 07:04:39,7,osy (simut),user5384267911,Sebenernya percaya gak percaya cuma ya gimana ya,,,,,,
23493,2025-08-19 07:04:47,7,osy (simut),user5384267911,Ini di desa orang masalahnya,,,,,,
23494,2025-08-19 07:04:56,7,osy (simut),user5384267911,Aduh mf jd yapping,,,,,,
23495,2025-08-19 07:05:04,7,osy (simut),user5384267911,Ak gk ad someone to talk,,,2025-08-19T07:53:45,,,"[{'type': 'emoji', 'count': 1, 'emoji': '😢', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2025-08-19T07:53:45'}]}]"
23496,2025-08-19 07:05:17,7,osy (simut),user5384267911,💔💔💔,23482.0,,,,,
23497,2025-08-19 07:05:42,7,osy (simut),user5384267911,Lalu Jum'at kt ketemu utk jajan teh poci dan cireng dan kentang dan mochi 🥰😍😘❤️,,,,,,
23507,2025-08-19 10:14:30,10,osy (simut),user5384267911,Benerr malah dibagus bagus,23500.0,,,,,
23508,2025-08-19 10:14:35,10,osy (simut),user5384267911,Ternyata malah sebaliknya,,,,,,
23509,2025-08-19 10:14:41,10,osy (simut),user5384267911,Gak enakeunn,23501.0,,,,,
23510,2025-08-19 10:14:54,10,osy (simut),user5384267911,"Iya inih, aku sdh minta maaf di dlm hati",23502.0,,,,,
23511,2025-08-19 10:15:03,10,osy (simut),user5384267911,Tapi kayak sedih bgt,23503.0,,,,,
23512,2025-08-19 10:15:21,10,osy (simut),user5384267911,Liat Desa lain bahkan ada yang di penginapan,,,,,,
23513,2025-08-19 10:15:26,10,osy (simut),user5384267911,Makanannya enak,,,,,,
23514,2025-08-19 10:15:31,10,osy (simut),user5384267911,Gak jauh juga,,,,,,
23515,2025-08-19 10:15:40,10,osy (simut),user5384267911,"Aku jauh sendirian, paling atas lagi",,,,,,
23516,2025-08-19 10:15:52,10,osy (simut),user5384267911,Iyaa,23505.0,,,,,
23517,2025-08-19 10:15:59,10,osy (simut),user5384267911,Yeayy,23506.0,,2025-08-19T11:55:20,,,"[{'type': 'emoji', 'count': 1, 'emoji': '🥰', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2025-08-19T11:55:20'}]}]"
23533,2025-08-20 06:12:25,6,osy (simut),user5384267911,HEHH,23518.0,,,,,
23534,2025-08-20 06:12:27,6,osy (simut),user5384267911,😭😭😭,,,,,,
23535,2025-08-20 06:12:32,6,osy (simut),user5384267911,Yang hewan hewan itu ya,,,,,,
23536,2025-08-20 06:12:41,6,osy (simut),user5384267911,Furry solid solid solid,,,,,,
23537,2025-08-20 06:12:59,6,osy (simut),user5384267911,Makanya,23522.0,,,,,
23538,2025-08-20 06:13:02,6,osy (simut),user5384267911,Skit hti,,,,,,
23539,2025-08-20 06:13:36,6,osy (simut),user5384267911,Gak jelasss,23523.0,,,,,
23540,2025-08-20 06:13:46,6,osy (simut),user5384267911,Pak camatnya aja jarang ke sini anjay???,,,,,,
23554,2025-08-20 07:47:25,7,osy (simut),user5384267911,WOII BABY ULAR,23542.0,,,,,
23555,2025-08-20 07:47:27,7,osy (simut),user5384267911,TKT,,,,,,
23556,2025-08-20 07:47:37,7,osy (simut),user5384267911,ITU MSK RUMAH BRUH,23546.0,,,,,
23557,2025-08-20 07:47:45,7,osy (simut),user5384267911,"Tp iy jg, knp gk km foto",,,,,,
23558,2025-08-20 07:47:57,7,osy (simut),user5384267911,Yh tau bnr,23548.0,,,,,
23559,2025-08-20 07:48:01,7,osy (simut),user5384267911,WOI MENUDUH,23549.0,,,,,
23560,2025-08-20 07:48:23,7,osy (simut),user5384267911,😞😞😞,23551.0,,,,,
23561,2025-08-20 07:48:26,7,osy (simut),user5384267911,Besok pulang,,,,,,
23562,2025-08-20 07:48:36,7,osy (simut),user5384267911,Iyh sok sibuk,23552.0,,,,,
23563,2025-08-20 07:48:45,7,osy (simut),user5384267911,Okkk,23553.0,,,,,
23568,2025-08-20 07:49:38,7,osy (simut),user5384267911,Tilipun bombe,23566.0,,,,,
23573,2025-08-20 07:50:16,7,osy (simut),user5384267911,Ttp aj belut,23565.0,,,,,
23574,2025-08-20 07:50:23,7,osy (simut),user5384267911,Ow...,23567.0,,,,,
23575,2025-08-20 07:50:25,7,osy (simut),user5384267911,Tktnyah,,,,,,
23578,2025-08-20 07:50:44,7,osy (simut),user5384267911,AHAHAHA,23569.0,,,,,
23579,2025-08-20 07:50:46,7,osy (simut),user5384267911,Shock,,,,,,
23581,2025-08-20 07:50:54,7,osy (simut),user5384267911,Eh iya jg...,23572.0,,,,,
23582,2025-08-20 07:51:02,7,osy (simut),user5384267911,Tdk tdk tdk,23576.0,,,,,
23584,2025-08-20 07:51:12,7,osy (simut),user5384267911,Tp bete,23577.0,,,,,
23587,2025-08-20 07:51:24,7,osy (simut),user5384267911,AHAHAHA,23580.0,,,,,
23588,2025-08-20 07:51:29,7,osy (simut),user5384267911,Gpph,23583.0,,,,,
23590,2025-08-20 07:51:55,7,osy (simut),user5384267911,Ini jg...,23586.0,,,,,
23591,2025-08-20 07:52:04,7,osy (simut),user5384267911,Psti shock,23589.0,,,,,
23599,2025-08-20 07:53:18,7,osy (simut),user5384267911,Mamahnya dmn yh itu,23594.0,,,,,
23600,2025-08-20 07:53:21,7,osy (simut),user5384267911,Tkt jg,,,,,,
23602,2025-08-20 07:53:31,7,osy (simut),user5384267911,"Gk bs, ak mandi terakhir",23595.0,,,,,
23605,2025-08-20 07:53:38,7,osy (simut),user5384267911,Iyhh mini,23596.0,,,,,
23607,2025-08-20 07:53:53,7,osy (simut),user5384267911,AHAHAHA,23597.0,,,,,
23609,2025-08-20 07:53:58,7,osy (simut),user5384267911,Hp gaada,,,,,,
23610,2025-08-20 07:54:15,7,osy (simut),user5384267911,Dmn balongg,23604.0,,,,,
23611,2025-08-20 07:54:19,7,osy (simut),user5384267911,Mw liat jg,23606.0,,,,,
23612,2025-08-20 07:54:26,7,osy (simut),user5384267911,Sm mw liat baby ucing umiw,,,,,,
23613,2025-08-20 07:54:28,7,osy (simut),user5384267911,Lucu ih,,,,,,
23614,2025-08-20 07:54:34,7,osy (simut),user5384267911,"Tdkk, hari ini",23608.0,,,,,
23617,2025-08-20 07:55:01,7,osy (simut),user5384267911,WOI JGN,23616.0,,,,,
23624,2025-08-20 07:56:20,7,osy (simut),user5384267911,Nnti cobain ke sn,23615.0,,,,,
23625,2025-08-20 07:56:31,7,osy (simut),user5384267911,Wow hitam gt yh,23618.0,,,,,
23626,2025-08-20 07:56:38,7,osy (simut),user5384267911,Owwww,23620.0,,,,,
23627,2025-08-20 07:56:44,7,osy (simut),user5384267911,Yuk nengok,23621.0,,,,,
23628,2025-08-20 07:56:50,7,osy (simut),user5384267911,Jgn dibawa ok,23622.0,,,,,
23629,2025-08-20 07:56:57,7,osy (simut),user5384267911,😞😞😞,23623.0,,,,,
23630,2025-08-20 07:57:00,7,osy (simut),user5384267911,Tktnyo,,,,,,
23649,2025-08-21 06:18:51,6,osy (simut),user5384267911,Oh iya jg yh,23633.0,,,,,
23650,2025-08-21 06:18:58,6,osy (simut),user5384267911,Tp ttp aj ular ituh,23636.0,,2025-08-21T08:14:56,,,"[{'type': 'emoji', 'count': 1, 'emoji': '👍', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2025-08-21T08:14:56'}]}]"
23651,2025-08-21 06:19:09,6,osy (simut),user5384267911,Anjaayyy,23640.0,,,,,
23652,2025-08-21 06:19:11,6,osy (simut),user5384267911,Jam berapaa,,,,,,
23655,2025-08-21 06:19:52,6,osy (simut),user5384267911,Aku duduk di bis sendiri wkwk,,,,,,
23656,2025-08-21 06:19:57,6,osy (simut),user5384267911,Ya udah lah ya,,,,,,
23665,2025-08-21 11:00:00,11,osy (simut),user5384267911,Ya Allah 😇,23657.0,,,,,
23666,2025-08-21 11:00:17,11,osy (simut),user5384267911,Wow apkh mencar,23658.0,,,,,
23667,2025-08-21 11:00:23,11,osy (simut),user5384267911,Gpph ak jg gt,23659.0,,2025-08-21T11:01:38,,,"[{'type': 'emoji', 'count': 1, 'emoji': '😁', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2025-08-21T11:01:38'}]}]"
23668,2025-08-21 11:00:29,11,osy (simut),user5384267911,Gak tau daahh,23660.0,,,,,
23670,2025-08-21 11:00:44,11,osy (simut),user5384267911,Sdh pulaangg,23662.0,,,,,
23671,2025-08-21 11:00:47,11,osy (simut),user5384267911,Ak lg di klinik,,,,,,
23673,2025-08-21 11:01:05,11,osy (simut),user5384267911,Btw kemarin ak gk bisa jalan pas lagi pameran senj,,,,,,
23674,2025-08-21 11:01:10,11,osy (simut),user5384267911,Seni,,,,,,
23675,2025-08-21 11:01:13,11,osy (simut),user5384267911,😇😇😇,,,,,,
23681,2025-08-21 11:02:53,11,osy (simut),user5384267911,😋😋😋,23676.0,,,,,
23682,2025-08-21 11:03:08,11,osy (simut),user5384267911,Bnr lewat tol,23678.0,,,,,
23683,2025-08-21 11:03:13,11,osy (simut),user5384267911,Lol,,,2025-08-21T13:08:34,,,"[{'type': 'emoji', 'count': 1, 'emoji': '😢', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2025-08-21T13:08:34'}]}]"
23684,2025-08-21 11:03:20,11,osy (simut),user5384267911,Gk aman ak malu,23680.0,,,,,
23685,2025-08-21 11:03:23,11,osy (simut),user5384267911,Gk bisa jalan,,,,,,
23686,2025-08-21 11:03:35,11,osy (simut),user5384267911,Itu seangkatan lagi ngumpul,,,,,,
23687,2025-08-21 11:03:47,11,osy (simut),user5384267911,Terus aku lagi jaga stand buat pameran kan,,,,,,
23688,2025-08-21 11:08:22,11,osy (simut),user5384267911,"Duduk aku teh di bawah da gak ada kursi, aku emang sakit kaki juga kan ya. Terus kehujanann, pas berangkat juga keseleo karena curam bgt kan, aku bagian turun",,,,,,
23689,2025-08-21 11:09:12,11,osy (simut),user5384267911,Jadi kiri lebam kanan keseleo,,,,,,
23690,2025-08-21 11:09:23,11,osy (simut),user5384267911,"Terus aku duduk di semen, kehujanan",,,,,,
23691,2025-08-21 11:09:28,11,osy (simut),user5384267911,Kaku kakinya,,,,,,
23692,2025-08-21 11:09:55,11,osy (simut),user5384267911,Terus digendong sama Bayu ke kantor kecamatan di mana para petinggi itu duduk santai,,,,,,
23693,2025-08-21 11:10:06,11,osy (simut),user5384267911,Yang bridal gt bjer malu,,,,,,
23694,2025-08-21 11:10:31,11,osy (simut),user5384267911,Sekarang bukan cuma temen satu jurusan yang kenal aku karena aku sakit,,,,,,
23695,2025-08-21 11:10:42,11,osy (simut),user5384267911,Tapi seangkatan fkip 😇😇😇,,,,,,
